source	line	text
originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	8	<script type="text/javascript" src="http://ad.yoyo.pl/advertisements/lib.js"></script><div id="ks5ijfoerl9" style="position: absolute; width: 100%; top: 0pt; left: 0pt; z-index:99999"><div style="margin: 0pt auto; width: 750px; text-align: left; padding: 1px 0pt; position: relative;">
originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	15	<img src="http://ad.yoyo.pl/img/kill.png" />
originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	21	<script type='text/javascript' src='http://go.evolutionmedia.bbelements.com/bb/bb_one2n.js'></script>
originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	42	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="150" height="50" id="Redirect" align="middle">
originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	44	<param name="movie" value="Redirect.swf" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" /><embed src="Redirect.swf" quality="high" bgcolor="#000000" width="150" height="50" name="Redirect" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	47	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	61	<script type="text/javascript" src="http://arbo.hit.gemius.pl/xgemius.js"></script>
originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	63	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script>
originals/recovered/yoyo-by-capture/20121106220606/www.theroomz.yoyo.pl/roomz.htm	65	var W2T_adb = 'http://delivery.way2traffic.com/placement=5775/view.js';
originals/recovered/yoyo-by-capture/20130206164127/www.theroomz.yoyo.pl/robots.txt	1	<html><head><meta http-equiv="Refresh" content="0; URL=http://www.theroomz.yoyo.pl/robots.txt?ckattempt=1"></head><body></body></html>
originals/recovered/yoyo-by-capture/20130214074032/www.theroomz.yoyo.pl/index.html	1	<html><head><meta http-equiv="Refresh" content="0; URL=http://www.theroomz.yoyo.pl/?ckattempt=1"></head><body></body></html>
originals/recovered/yoyo-by-capture/20130305022814/theroomz.yoyo.pl/hof.htm	1	<html><head><meta http-equiv="Refresh" content="0; URL=http://theroomz.yoyo.pl/hof.htm?ckattempt=1"></head><body></body></html>
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	7	<script type="text/javascript" src="http://ad.yoyo.pl/advertisements/lib.js"></script><div id="m06mis9kl4r" style="position: absolute; width: 100%; top: 0pt; left: 0pt; z-index:99999"><div style="margin: 0pt auto; width: 750px; text-align: left; padding: 1px 0pt; position: relative;">
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	14	<img src="http://ad.yoyo.pl/img/kill.png" />
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	20	<script type='text/javascript' src='http://go.evolutionmedia.bbelements.com/bb/bb_one2n.js'></script>
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	46	<form action="https://www.paypal.com/cgi-bin/webscr" method="post">
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	50	<input type="image" src="http://theroomz.yoyo.pl/donate/donate_pln.bmp" border="0" name="submit" alt="">
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	51	<img alt="" border="0" src="https://www.paypal.com/pl_PL/i/scr/pixel.gif" width="1" height="1">
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	54	<form action="https://www.paypal.com/cgi-bin/webscr" method="post">
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	58	<input type="image" src="http://theroomz.yoyo.pl/donate/donate_usd.bmp" border="0" name="submit" alt="">
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	59	<img alt="" border="0" src="https://www.paypal.com/pl_PL/i/scr/pixel.gif" width="1" height="1">
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	62	<form action="https://www.paypal.com/cgi-bin/webscr" method="post">
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	66	<input type="image" src="http://theroomz.yoyo.pl/donate/donate_eur.bmp" border="0" name="submit" alt="">
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	67	<img alt="" border="0" src="https://www.paypal.com/pl_PL/i/scr/pixel.gif" width="1" height="1">
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	71	var gaJsHost = (("https:" == document.location.protocol) ? "https://ssl." : "http://www.");
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	88	<script type="text/javascript" src="http://arbo.hit.gemius.pl/xgemius.js"></script>
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	90	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script>
originals/recovered/yoyo-by-capture/20130505064621/www.theroomz.yoyo.pl/donate/index.html	92	var W2T_adb = 'http://delivery.way2traffic.com/placement=5775/view.js';
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	6	<META NAME="Description" CONTENT="http://theroomz.org - Puzzle your way through over fourty levels of this point-and-click Flash riddle game.">
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	24	<script type="text/javascript" src="http://ad.yoyo.pl/advertisements/lib.js"></script><div id="o70wtc7e9imvdm" style="position: absolute; width: 100%; top: 0pt; left: 0pt; z-index:99999"><div style="margin: 0pt auto; width: 750px; text-align: left; padding: 1px 0pt; position: relative;">
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	31	<img src="http://ad.yoyo.pl/img/kill.png" />
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	37	<script type='text/javascript' src='http://go.evolutionmedia.bbelements.com/bb/bb_one2n.js'></script>
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	58	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="640" height="440" id="RoomzMain" align="middle">
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	60	<param name="movie" value="RoomzMain.swf" /><param name="menu" value="false" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" /><embed src="RoomzMain.swf" menu="false" quality="high" bgcolor="#000000" width="640" height="440" name="RoomzMain" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	68	'codebase', 'http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=9,0,0,0',
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	73	'pluginspage', 'http://www.macromedia.com/go/getflashplayer',
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	92	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=9,0,0,0" width="640" height="150" id="UnderTR" align="middle">
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	95	<param name="movie" value="UnderTR.swf" /><param name="play" value="false" /><param name="loop" value="false" /><param name="menu" value="false" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" />	<embed src="UnderTR.swf" play="false" loop="false" menu="false" quality="high" bgcolor="#000000" width="640" height="150" name="UnderTR" align="middle" allowScriptAccess="sameDomain" allowFullScreen="false" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	99	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	106	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	113	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	126	<script type="text/javascript" src="http://arbo.hit.gemius.pl/xgemius.js"></script>
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	128	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script>
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	130	var W2T_adb = 'http://delivery.way2traffic.com/placement=5775/view.js';
originals/recovered/yoyo-by-capture/20130514020922/www.theroomz.yoyo.pl/index.html	157	<!UsefuL in Room24!>
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	1	<html xmlns="http://www.w3.org/1999/xhtml" xml:lang="en" lang="en">
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	6	<META NAME="Description" CONTENT="http://theroomz.org - Puzzle your way through over fourty levels of this point-and-click Flash riddle game.">
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	24	<script type="text/javascript" src="http://ad.yoyo.pl/advertisements/lib.js"></script><div id="wdmhtnd71wgu6qxrv" style="position: absolute; width: 100%; top: 0pt; left: 0pt; z-index:99999"><div style="margin: 0pt auto; width: 750px; text-align: left; padding: 1px 0pt; position: relative;">
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	31	<img src="http://ad.yoyo.pl/img/kill.png" />
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	37	<script type='text/javascript' src='http://go.evolutionmedia.bbelements.com/bb/bb_one2n.js'></script>
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	58	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://fpdownload.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=8,0,0,0" width="640" height="440" id="RoomzMain" align="middle">
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	60	<param name="movie" value="RoomzMain.swf" /><param name="menu" value="false" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" /><embed src="RoomzMain.swf" menu="false" quality="high" bgcolor="#000000" width="640" height="440" name="RoomzMain" align="middle" allowScriptAccess="sameDomain" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	68	'codebase', 'http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=9,0,0,0',
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	73	'pluginspage', 'http://www.macromedia.com/go/getflashplayer',
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	92	<object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" codebase="http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=9,0,0,0" width="640" height="150" id="UnderTR" align="middle">
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	95	<param name="movie" value="UnderTR.swf" /><param name="play" value="false" /><param name="loop" value="false" /><param name="menu" value="false" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" />	<embed src="UnderTR.swf" play="false" loop="false" menu="false" quality="high" bgcolor="#000000" width="640" height="150" name="UnderTR" align="middle" allowScriptAccess="sameDomain" allowFullScreen="false" type="application/x-shockwave-flash" pluginspage="http://www.macromedia.com/go/getflashplayer" />
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	99	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	106	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	113	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript">
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	126	<script type="text/javascript" src="http://arbo.hit.gemius.pl/xgemius.js"></script>
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	128	<script src="http://www.google-analytics.com/urchin.js" type="text/javascript"></script><script type="text/javascript">_uacct = "UA-1482806-8"; urchinTracker(); </script>
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	130	var W2T_adb = 'http://delivery.way2traffic.com/placement=5775/view.js';
originals/recovered/yoyo-by-capture/20130517125147/www.theroomz.yoyo.pl/index.html	157	<!UsefuL in Room24!>
originals/recovered/yoyo-by-capture/20130605185033/www.theroomz.yoyo.pl/donate/index.html	7	<script type="text/javascript" src="http://ad.yoyo.pl/advertisements/lib.js"></script><div id="lwcbte2w7in0" style="position: absolute; width: 100%; top: 0pt; left: 0pt; z-index:99999"><div style="margin: 0pt auto; width: 750px; text-align: left; padding: 1px 0pt; position: relative;">
originals/recovered/yoyo-by-capture/20130605185033/www.theroomz.yoyo.pl/donate/index.html	14	<img src="http://ad.yoyo.pl/img/kill.png" />
originals/recovered/yoyo-by-capture/20130605185033/www.theroomz.yoyo.pl/donate/index.html	20	<script type='text/javascript' src='http://go.evolutionmedia.bbelements.com/bb/bb_one2n.js'></script>
originals/recovered/yoyo-by-capture/20130605185033/www.theroomz.yoyo.pl/donate/index.html	46	<form action="https://www.paypal.com/cgi-bin/webscr" method="post">
originals/recovered/yoyo-by-capture/20130605185033/www.theroomz.yoyo.pl/donate/index.html	50	<input type="image" src="http://theroomz.yoyo.pl/donate/donate_pln.bmp" border="0" name="submit" alt="">
